price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,room_type
49,3,5,1.69,1,136,Entire home/apt
22,4,1,0.41,1,17,Private room
55,2,5,1.47,1,282,Entire home/apt
90,1,8,2.45,3,0,Entire home/apt
71,1,3,1.22,1,247,Entire home/apt
28,3,4,1.3,1,264,Private room
60,1,0,0,1,0,Private room
28,1,3,0.91,1,24,Private room
85,3,2,0.8,2,0,Entire home/apt
9,60,0,0,1,150,Shared room
30,1,1,0.33,2,0,Private room
100,10,1,0.29,1,90,Private room
40,1,0,0,1,0,Private room
30,1,1,0.55,3,53,Private room
90,1,19,6.13,3,326,Entire home/apt
56,2,5,1.74,1,59,Entire home/apt
30,3,0,0,1,0,Private room
48,1,12,3.53,2,290,Entire home/apt
190,2,2,0.7,1,123,Entire home/apt
80,2,1,0.43,2,34,Entire home/apt
65,2,1,0.37,2,137,Entire home/apt
85,3,1,1,1,1,Entire home/apt
55,2,3,1.07,6,92,Entire home/apt
100,3,2,0.61,6,0,Entire home/apt
30,1,1,0.29,2,353,Private room
48,130,0,0,18,296,Entire home/apt
25,1,6,1.94,6,341,Private room
35,1,5,2.03,6,291,Private room
145,4,5,1.56,1,36,Entire home/apt
120,4,0,0,1,335,Entire home/apt
75,2,0,0,1,62,Entire home/apt
89,1,3,1.1,1,78,Entire home/apt
69,1,21,6.06,17,329,Entire home/apt
13,12,2,0.92,5,0,Private room
16,1,2,0.63,1,0,Private room
11,10,2,0.92,5,0,Private room
12,10,2,0.97,5,0,Private room
80,1,11,3.55,1,69,Entire home/apt
50,1,5,1.5,3,73,Private room
115,2,2,1.43,1,0,Entire home/apt
300,1,2,0.98,30,330,Entire home/apt
95,3,9,3.46,9,94,Entire home/apt
190,1,5,1.46,1,154,Entire home/apt
95,3,7,2.36,9,90,Entire home/apt
95,3,11,4.65,9,87,Entire home/apt
40,15,0,0,1,0,Private room
95,3,7,2.41,9,88,Entire home/apt
42,1,3,1.1,3,343,Private room
300,1,24,8.09,66,73,Entire home/apt
33,1,1,0.37,19,332,Private room
59,1,0,0,2,337,Private room
60,1,0,0,2,0,Private room
1000,2,0,0,43,30,Entire home/apt
258,7,0,0,83,64,Entire home/apt
155,7,0,0,83,79,Entire home/apt
69,1,4,1.25,17,342,Entire home/apt
69,1,4,1.62,17,349,Entire home/apt
1000,2,1,0.34,43,0,Entire home/apt
30,1,4,1.74,6,309,Private room
25,1,7,2.1,6,338,Private room
24,1,4,1.17,1,0,Private room
1000,2,0,0,43,30,Entire home/apt
42,2,11,4.58,14,52,Entire home/apt
28,1,4,1.36,1,0,Private room
110,3,1,0.43,56,303,Entire home/apt
85,2,6,3.4,27,314,Entire home/apt
19,2,0,0,1,0,Private room
1262,1,1,1,124,334,Entire home/apt
40,1,4,1.24,1,353,Private room
40,2,5,2.08,1,80,Private room
100,1,0,0,1,90,Private room
30,2,0,0,17,350,Private room
30,2,0,0,17,350,Private room
30,2,0,0,17,350,Private room
30,2,0,0,17,350,Private room
30,2,0,0,17,350,Private room
30,2,0,0,17,350,Private room
30,1,2,0.73,17,350,Private room
90,7,0,0,3,346,Entire home/apt
80,3,0,0,108,332,Entire home/apt
37,3,0,0,1,48,Shared room
75,10,1,0.31,26,332,Entire home/apt
50,1,1,1,1,317,Entire home/apt
30,1,1,1,1,38,Private room
40,1,0,0,3,180,Private room
40,1,0,0,3,180,Private room
35,1,12,4,4,345,Private room
100,1,0,0,1,89,Private room
85,2,0,0,2,24,Entire home/apt
30,25,0,0,1,364,Private room
100,1,1,0.3,1,90,Private room
49,2,0,0,1,143,Private room
180,1,0,0,1,363,Entire home/apt
18,1,16,5.65,2,0,Private room
40,2,2,0.63,1,359,Private room
50,2,1,0.71,2,69,Entire home/apt
70,3,5,1.58,1,348,Entire home/apt
115,2,0,0,1,0,Entire home/apt
30,1,3,0.9,2,341,Private room
130,2,7,2.5,1,150,Entire home/apt
160,1,0,0,2,178,Private room
25,1,0,0,3,365,Private room
25,1,0,0,3,365,Private room
25,1,0,0,3,365,Private room
18,1,0,0,1,287,Shared room
39,30,0,0,2,323,Entire home/apt
30,1,4,1.2,1,59,Private room
85,1,4,1.62,1,0,Entire home/apt
15,1,3,1.2,1,0,Private room
75,1,8,2.47,11,326,Private room
70,5,0,0,26,347,Entire home/apt
70,1,4,1.2,11,334,Private room
25,1,32,9.9,1,24,Private room
28,5,13,4.94,1,22,Private room
100,1,1,0.31,1,90,Private room
85,1,4,3.24,3,63,Entire home/apt
28,1,0,0,1,34,Private room
38,2,11,3.44,1,10,Private room
19,7,0,0,1,0,Shared room
50,1,4,1.64,1,276,Entire home/apt
100,10,2,0.81,5,315,Entire home/apt
170,1,0,0,2,177,Private room
20,1,0,0,1,152,Private room
80,3,2,0.64,1,0,Entire home/apt
65,3,1,0.64,1,0,Entire home/apt
45,1,1,0.29,1,88,Private room
156,1,3,1.64,28,77,Entire home/apt
90,1,0,0,1,0,Entire home/apt
43,2,0,0,8,2,Entire home/apt
105,3,3,1.67,9,94,Entire home/apt
105,3,5,1.7,9,97,Entire home/apt
1262,1,2,0.6,124,66,Entire home/apt
1262,1,0,0,124,316,Entire home/apt
100,3,2,1.05,1,56,Entire home/apt
43,2,1,0.47,8,0,Entire home/apt
140,1,5,3.06,4,250,Entire home/apt
100,1,0,0,4,241,Entire home/apt
60,2,4,1.35,1,131,Entire home/apt
40,1,21,6.43,1,91,Private room
30,7,0,0,1,132,Private room
99,6,0,0,1,11,Entire home/apt
59,2,5,1.95,33,344,Entire home/apt
53,2,6,2.02,1,76,Entire home/apt
30,30,0,0,1,365,Private room
45,7,0,0,1,365,Private room
150,3,0,0,5,134,Entire home/apt
79,3,5,1.76,1,313,Entire home/apt
40,1,30,10.11,1,156,Entire home/apt
87,4,1,1,1,146,Entire home/apt
120,2,16,5.33,1,125,Entire home/apt
30,1,2,0.62,2,0,Private room
25,1,7,2.36,1,33,Private room
19,7,2,0.81,6,0,Private room
19,7,0,0,6,0,Private room
50,2,14,5.25,1,5,Entire home/apt
155,7,0,0,83,105,Entire home/apt
43,2,2,0.77,8,46,Entire home/apt
43,2,1,0.42,8,0,Entire home/apt
105,3,1,0.38,17,92,Entire home/apt
200,3,11,4.4,17,84,Entire home/apt
30,4,0,0,1,0,Private room
99,1,10,3.37,1,0,Entire home/apt
100,1,2,0.74,2,0,Entire home/apt
70,3,13,4.43,1,84,Entire home/apt
25,1,12,4.39,2,0,Private room
47,2,0,0,8,0,Entire home/apt
199,3,0,0,108,354,Entire home/apt
95,2,0,0,1,0,Entire home/apt
80,3,2,0.73,1,93,Entire home/apt
43,2,2,1.11,8,0,Entire home/apt
47,2,2,1.11,8,0,Entire home/apt
300,7,0,0,1,317,Entire home/apt
44,1,0,0,15,0,Private room
200,3,2,1.36,1,200,Entire home/apt
52,2,0,0,8,0,Entire home/apt
31,1,7,2.33,1,25,Private room
125,4,0,0,1,261,Entire home/apt
25,1,6,2.65,1,7,Private room
20,2,2,0.68,1,352,Private room
25,1,12,4,2,0,Private room
25,2,1,0.33,2,46,Private room
140,3,1,0.71,11,114,Entire home/apt
70,1,6,1.89,1,261,Entire home/apt
30,2,0,0,1,175,Private room
100,1,1,0.35,1,90,Private room
28,2,8,2.86,3,12,Private room
27,1,3,0.93,1,322,Private room
20,1,15,4.55,1,354,Private room
165,1,0,0,1,0,Entire home/apt
69,1,0,0,17,329,Entire home/apt
69,1,0,0,17,329,Entire home/apt
40,1,0,0,2,78,Private room
35,1,0,0,1,0,Private room
250,1,0,0,3,365,Private room
70,3,0,0,1,163,Entire home/apt
48,1,0,0,2,365,Private room
95,3,6,2.47,7,84,Entire home/apt
59,2,1,0.37,1,146,Entire home/apt
80,2,2,0.88,20,298,Entire home/apt
95,3,8,3.24,7,80,Entire home/apt
130,2,6,3.21,3,295,Entire home/apt
35,2,0,0,1,261,Private room
95,1,2,0.8,1,323,Entire home/apt
80,2,2,0.67,1,358,Private room
200,2,22,7.76,2,281,Entire home/apt
85,3,0,0,3,261,Private room
78,3,0,0,3,158,Entire home/apt
200,2,8,2.93,2,349,Entire home/apt
42,3,0,0,3,261,Private room
200,2,47,15.84,3,203,Entire home/apt
74,4,0,0,3,261,Private room
50,1,19,5.88,1,55,Entire home/apt
200,1,19,7.5,3,284,Entire home/apt
200,1,11,5.41,3,50,Entire home/apt
200,1,6,2.37,2,263,Entire home/apt
200,2,9,3.07,2,334,Entire home/apt
100,3,2,0.81,17,97,Entire home/apt
140,2,2,0.67,1,80,Entire home/apt
999,1,4,1.62,49,73,Entire home/apt
100,3,2,2,17,81,Entire home/apt
999,1,2,1.25,49,71,Entire home/apt
100,3,8,3.29,17,78,Entire home/apt
21,1,6,2.2,1,0,Private room
55,3,2,0.67,1,5,Entire home/apt
80,2,3,1.64,1,204,Entire home/apt
70,2,1,0.41,1,208,Entire home/apt
100,5,1,0.61,1,351,Entire home/apt
40,1,0,0,1,170,Private room
15,1,20,6.25,3,84,Private room
30,7,1,1,17,350,Private room
34,1,0,0,44,349,Private room
34,1,0,0,44,134,Private room
30,1,0,0,44,349,Private room
105,3,5,2,17,68,Entire home/apt
95,3,8,3.24,17,83,Entire home/apt
95,3,6,2.69,7,91,Entire home/apt
65,2,1,1,1,147,Private room
210,2,9,3.29,2,71,Entire home/apt
100,3,8,3.24,17,79,Entire home/apt
25,30,0,0,1,179,Entire home/apt
60,5,0,0,1,357,Private room
130,2,5,1.69,1,319,Entire home/apt
35,1,2,0.72,2,167,Private room
100,3,4,1.62,17,80,Entire home/apt
30,2,1,1,1,321,Private room
95,3,5,2.14,17,69,Entire home/apt
55,1,2,0.63,2,333,Entire home/apt
74,2,3,1.01,1,38,Entire home/apt
16,9,0,0,5,0,Private room
999,1,2,2,49,72,Entire home/apt
999,1,0,0,49,80,Entire home/apt
999,1,2,1.82,49,76,Entire home/apt
999,1,1,1,49,88,Entire home/apt
999,1,0,0,49,86,Entire home/apt
999,1,5,2,49,82,Entire home/apt
999,1,1,1,49,80,Entire home/apt
80,5,0,0,1,0,Entire home/apt
25,2,2,1.76,3,48,Private room
16,1,2,0.72,8,0,Private room
29,1,1,0.55,6,347,Private room
84,1,7,3.23,34,348,Entire home/apt
25,2,3,1.14,1,261,Private room
43,1,3,1.22,1,132,Private room
601,1,0,0,9,310,Entire home/apt
200,2,14,5.45,3,291,Entire home/apt
97,2,14,4.42,2,78,Entire home/apt
85,2,11,3.75,12,289,Entire home/apt
600,2,3,1.67,4,208,Entire home/apt
120,1,2,1.54,46,42,Entire home/apt
23,10,0,0,1,0,Private room
80,5,0,0,1,363,Private room
19,1,5,1.83,5,0,Private room
83,1,0,0,42,50,Entire home/apt
83,1,0,0,42,42,Entire home/apt
30,1,5,1.65,1,359,Private room
19,1,11,3.55,5,0,Private room
22,1,3,1.29,5,17,Private room
70,2,0,0,5,354,Private room
50,5,0,0,1,149,Entire home/apt
11,6,1,0.55,1,1,Private room
20,1,2,0.73,2,16,Private room
100,1,0,0,1,364,Private room
25,1,0,0,1,179,Shared room
30,2,0,0,2,109,Private room
15,1,2,0.75,1,96,Private room
40,1,4,1.36,1,36,Private room
14,1,6,1.94,2,176,Private room
75,2,3,1.1,1,28,Entire home/apt
52,2,5,5,3,184,Entire home/apt
70,3,2,2,1,303,Entire home/apt
80,1,1,0.4,2,341,Entire home/apt
25,2,4,1.3,1,110,Private room
33,1,5,2.11,1,52,Private room
59,3,0,0,26,348,Entire home/apt
55,5,0,0,26,342,Entire home/apt
31,1,6,2.12,3,309,Private room
80,2,0,0,1,365,Private room
70,2,0,0,2,0,Entire home/apt
160,15,0,0,1,66,Entire home/apt
35,1,1,0.56,1,8,Private room
60,7,0,0,2,365,Private room
42,2,11,3.71,3,76,Entire home/apt
80,2,2,0.67,1,7,Entire home/apt
69,7,0,0,17,329,Entire home/apt
292,1,0,0,44,282,Entire home/apt
80,4,0,0,5,316,Entire home/apt
120,4,2,2,5,239,Entire home/apt
600,2,1,1,4,223,Entire home/apt
100,4,2,1.43,5,313,Entire home/apt
105,3,2,1.43,5,265,Entire home/apt
65,2,3,1.03,2,140,Entire home/apt
400,2,3,1.36,4,206,Entire home/apt
400,2,0,0,4,212,Entire home/apt
95,4,6,2.31,2,323,Entire home/apt
50,3,4,1.48,1,104,Entire home/apt
55,5,0,0,26,323,Entire home/apt
75,5,0,0,26,347,Entire home/apt
40,5,2,0.73,26,348,Entire home/apt
89,2,25,9.04,2,319,Entire home/apt
40,5,0,0,26,342,Entire home/apt
39,2,0,0,11,16,Entire home/apt
45,5,1,0.34,26,348,Entire home/apt
75,2,8,2.86,1,152,Entire home/apt
45,5,1,0.34,26,334,Entire home/apt
154,30,0,0,37,169,Entire home/apt
40,5,4,1.35,26,355,Entire home/apt
55,5,3,1.45,26,352,Entire home/apt
77,30,0,0,37,69,Entire home/apt
25,7,0,0,15,336,Private room
55,5,4,1.35,26,0,Entire home/apt
45,5,2,0.8,26,347,Entire home/apt
28,2,4,1.33,1,317,Private room
99,30,0,0,37,9,Entire home/apt
19,1,0,0,9,109,Private room
60,1,15,5.11,1,322,Entire home/apt
19,1,2,1.05,9,109,Private room
72,1,6,2.02,6,7,Entire home/apt
70,1,23,7.93,1,0,Entire home/apt
19,1,0,0,9,112,Private room
90,2,0,0,2,94,Entire home/apt
175,2,9,3.18,1,132,Entire home/apt
50,1,0,0,2,0,Shared room
19,1,0,0,9,39,Private room
20,1,1,1,9,109,Private room
25,1,1,0.34,1,261,Private room
45,1,0,0,1,353,Private room
18,1,0,0,1,364,Private room
40,5,2,1.05,26,345,Entire home/apt
19,1,1,0.55,1,317,Private room
80,32,1,0.63,4,285,Entire home/apt
120,1,0,0,2,85,Private room
75,2,2,0.8,10,333,Entire home/apt
20,3,0,0,1,0,Private room
55,5,4,1.46,26,343,Entire home/apt
130,2,1,0.43,2,86,Entire home/apt
45,5,5,2,26,346,Entire home/apt
55,5,1,0.41,26,354,Entire home/apt
65,10,1,1,26,323,Entire home/apt
25,15,0,0,2,96,Private room
83,30,0,0,37,173,Entire home/apt
143,30,0,0,37,123,Entire home/apt
95,2,7,2.36,27,282,Entire home/apt
23,1,2,0.67,3,0,Private room
90,2,0,0,1,90,Private room
25,1,1,1,1,310,Private room
23,3,0,0,15,14,Private room
30,1,16,5.52,1,68,Private room
100,3,0,0,6,0,Entire home/apt
55,4,1,0.41,1,68,Entire home/apt
25,2,0,0,1,230,Entire home/apt
30,1,26,9.63,13,228,Private room
20,1,1,0.51,9,105,Private room
63,3,5,2.24,2,199,Entire home/apt
50,3,0,0,2,0,Private room
97,3,5,2.34,4,357,Entire home/apt
100,1,0,0,3,365,Private room
60,1,1,0.37,1,38,Private room
75,2,5,1.69,1,66,Entire home/apt
100,1,1,1,1,362,Entire home/apt
50,2,0,0,1,32,Entire home/apt
49,1,5,2.08,36,3,Entire home/apt
19,1,5,1.61,1,17,Private room
19,7,1,0.42,6,0,Private room
17,7,0,0,6,0,Private room
120,1,11,4.12,7,76,Entire home/apt
60,3,0,0,2,0,Private room
138,30,0,0,37,143,Entire home/apt
42,3,1,0.45,31,121,Private room
121,30,0,0,37,0,Entire home/apt
60,2,2,0.8,2,72,Entire home/apt
35,7,0,0,2,0,Private room
90,2,0,0,3,269,Entire home/apt
94,30,0,0,37,85,Entire home/apt
83,30,0,0,37,138,Entire home/apt
23,3,0,0,15,90,Private room
35,7,0,0,2,0,Private room
60,2,18,7.2,1,310,Entire home/apt
25,3,0,0,15,92,Private room
80,3,0,0,6,0,Entire home/apt
45,2,2,0.73,1,0,Entire home/apt
25,3,0,0,15,92,Private room
45,5,4,1.36,26,339,Entire home/apt
75,2,2,0.8,1,80,Entire home/apt
20,1,26,9.87,5,19,Private room
25,3,0,0,15,92,Private room
25,3,0,0,15,92,Private room
80,1,2,0.67,1,261,Entire home/apt
80,3,7,2.41,1,85,Entire home/apt
33,3,0,0,2,3,Private room
45,5,4,1.43,26,336,Entire home/apt
85,5,1,0.44,26,343,Entire home/apt
99,30,0,0,37,118,Entire home/apt
83,30,0,0,37,123,Entire home/apt
45,2,2,0.79,2,292,Private room
83,30,0,0,37,147,Entire home/apt
176,30,0,0,37,136,Entire home/apt
55,10,1,0.35,26,336,Entire home/apt
64,7,5,1.69,1,203,Entire home/apt
96,1,8,3.38,1,56,Entire home/apt
90,2,0,0,7,345,Entire home/apt
60,2,4,1.33,1,206,Private room
30,1,0,0,2,202,Private room
137,3,10,3.3,19,316,Entire home/apt
49,1,2,2,36,239,Entire home/apt
41,2,11,4.02,1,83,Entire home/apt
49,1,4,2.79,36,247,Entire home/apt
157,1,2,0.81,28,76,Entire home/apt
75,1,0,0,1,0,Entire home/apt
150,2,9,3.29,1,188,Entire home/apt
80,3,2,0.73,1,127,Entire home/apt
100,3,3,1.1,1,322,Entire home/apt
145,1,0,0,2,363,Entire home/apt
95,1,20,6.9,1,124,Entire home/apt
40,1,0,0,2,0,Shared room
120,2,12,4.5,2,22,Entire home/apt
120,2,0,0,1,177,Entire home/apt
143,30,0,0,37,149,Entire home/apt
94,30,0,0,37,149,Entire home/apt
48,300,0,0,1,337,Entire home/apt
242,30,0,0,37,99,Entire home/apt
95,2,3,1.5,1,353,Entire home/apt
105,30,0,0,37,144,Entire home/apt
125,3,6,2.2,1,76,Entire home/apt
1262,1,1,0.45,124,365,Entire home/apt
25,3,0,0,3,321,Private room
49,1,2,2,1,335,Entire home/apt
55,3,5,2.68,1,99,Entire home/apt
35,5,1,1,2,109,Private room
25,3,1,0.4,15,91,Private room
25,3,0,0,15,91,Private room
99,30,0,0,37,142,Entire home/apt
58,1,0,0,47,262,Entire home/apt
25,3,0,0,15,91,Private room
25,3,0,0,15,91,Private room
25,1,3,0.99,1,322,Private room
60,1,2,0.8,1,356,Private room
95,2,3,1.1,2,84,Private room
15,1,15,5.29,1,0,Private room
60,3,1,0.45,1,180,Entire home/apt
75,2,8,2.7,10,336,Entire home/apt
55,3,3,1.48,1,296,Entire home/apt
19,3,0,0,2,0,Private room
69,1,7,3.33,17,346,Entire home/apt
38,3,0,0,2,0,Private room
40,2,1,0.39,1,109,Private room
61,7,0,0,1,0,Entire home/apt
45,3,0,0,4,362,Private room
30,1,1,1,1,334,Private room
50,3,0,0,1,30,Entire home/apt
30,3,0,0,2,0,Private room
40,3,1,0.37,2,261,Private room
20,1,20,8.7,1,1,Private room
40,1,0,0,17,337,Entire home/apt
65,5,0,0,26,350,Entire home/apt
65,5,0,0,26,352,Entire home/apt
302,1,0,0,44,279,Entire home/apt
65,10,1,0.52,26,344,Entire home/apt
60,5,1,0.43,26,201,Entire home/apt
70,1,2,2,1,355,Private room
86,28,0,0,9,347,Entire home/apt
100,3,1,0.4,5,230,Private room
69,1,3,1.05,1,63,Entire home/apt
30,1,0,0,1,0,Private room
80,2,0,0,1,81,Entire home/apt
100,2,1,0.4,1,343,Entire home/apt
72,2,7,2.56,3,39,Entire home/apt
80,4,0,0,1,361,Private room
85,3,1,0.44,1,43,Entire home/apt
45,1,2,0.67,4,6,Private room
50,3,4,1.6,1,89,Entire home/apt
19,180,0,0,1,241,Private room
49,2,10,4.84,9,67,Entire home/apt
60,3,2,0.8,32,142,Entire home/apt
102,1,9,3.75,11,80,Entire home/apt
36,1,0,0,1,89,Private room
62,2,0,0,1,0,Private room
75,3,3,1.13,32,144,Entire home/apt
30,5,1,0.54,15,113,Private room
75,3,3,1.88,32,140,Entire home/apt
103,2,3,1.01,2,153,Entire home/apt
30,1,1,1,1,168,Private room
85,5,0,0,26,348,Entire home/apt
100,2,0,0,5,363,Private room
75,2,0,0,5,363,Private room
130,2,0,0,5,363,Private room
30,2,0,0,1,0,Private room
395,2,0,0,5,363,Entire home/apt
75,2,5,1.74,12,274,Entire home/apt
65,3,0,0,32,0,Entire home/apt
29,5,0,0,2,168,Private room
25,3,3,2.09,1,39,Private room
21,2,2,0.88,1,330,Private room
17,1,5,1.85,1,296,Private room
60,7,0,0,2,179,Private room
60,3,0,0,32,139,Entire home/apt
60,3,0,0,32,151,Entire home/apt
90,5,0,0,1,84,Private room
75,3,2,0.88,32,137,Entire home/apt
60,3,0,0,32,142,Entire home/apt
75,3,0,0,32,102,Entire home/apt
30,3,0,0,1,0,Private room
75,3,1,0.44,32,154,Entire home/apt
100,2,3,1.18,1,241,Entire home/apt
185,1,0,0,1,361,Entire home/apt
95,1,13,4.76,1,335,Entire home/apt
75,3,3,2.05,32,149,Entire home/apt
25,2,2,0.73,6,342,Private room
60,3,1,0.63,32,88,Entire home/apt
75,3,0,0,32,149,Entire home/apt
75,3,0,0,32,149,Entire home/apt
75,3,0,0,32,138,Entire home/apt
75,3,0,0,32,148,Entire home/apt
90,3,0,0,32,150,Entire home/apt
75,3,1,0.39,32,149,Entire home/apt
90,3,0,0,32,144,Entire home/apt
75,3,0,0,32,150,Entire home/apt
100,5,0,0,1,360,Entire home/apt
75,3,0,0,32,149,Entire home/apt
100,3,4,2.61,32,141,Entire home/apt
20,1,0,0,1,157,Private room
65,3,0,0,1,17,Entire home/apt
23,8,0,0,1,356,Private room
33,3,0,0,1,0,Hotel room
175,1,1,0.41,2,41,Private room
32,1,2,0.75,2,354,Private room
32,1,2,0.85,2,340,Private room
65,6,0,0,51,343,Entire home/apt
70,7,0,0,2,365,Entire home/apt
120,1,0,0,44,1,Entire home/apt
21,30,0,0,156,0,Private room
55,2,3,1.25,2,109,Entire home/apt
30,1,8,2.96,2,0,Private room
90,3,0,0,32,35,Entire home/apt
45,1,0,0,1,261,Private room
100,3,1,0.6,32,142,Entire home/apt
60,1,1,0.46,42,0,Entire home/apt
100,3,0,0,32,146,Entire home/apt
100,3,1,0.51,32,96,Entire home/apt
26,7,0,0,156,0,Private room
136,1,2,0.9,1,35,Entire home/apt
32,1,23,9.08,1,296,Private room
24,7,0,0,156,170,Private room
16,1,2,0.75,1,2,Private room
75,1,1,0.37,1,53,Entire home/apt
30,2,2,1.09,2,0,Private room
42,3,2,1.36,3,74,Private room
45,2,0,0,1,322,Private room
30,1,2,1.18,1,320,Private room
119,1,1,1,42,157,Entire home/apt
30,1,1,0.4,1,137,Private room
15,2,6,2.2,1,23,Private room
25,1,2,2,1,77,Private room
15,10,0,0,1,111,Private room
9,1,0,0,1,211,Private room
100,1,1,0.36,1,365,Private room
180,1,0,0,1,270,Entire home/apt
120,3,5,1.95,2,245,Entire home/apt
75,1,16,6.08,3,23,Entire home/apt
55,3,6,6,2,104,Entire home/apt
130,2,10,3.7,6,314,Entire home/apt
59,2,6,2.31,33,347,Entire home/apt
51,1,0,0,1,268,Entire home/apt
99,1,0,0,2,172,Entire home/apt
93,2,0,0,1,87,Private room
20,2,4,1.48,1,49,Private room
665,2,4,1.58,1,6,Private room
150,3,0,0,5,318,Entire home/apt
500,1,0,0,1,80,Private room
85,3,0,0,1,351,Entire home/apt
67,1,0,0,2,43,Entire home/apt
59,1,1,0.43,1,43,Private room
60,3,0,0,1,47,Entire home/apt
90,3,0,0,32,152,Entire home/apt
20,5,1,0.43,1,324,Private room
35,3,1,0.41,1,51,Private room
1262,3,2,1.76,124,40,Entire home/apt
60,2,0,0,1,346,Private room
75,1,2,1.13,28,92,Entire home/apt
500,1,0,0,7,316,Hotel room
226,1,0,0,7,313,Hotel room
452,1,0,0,7,322,Hotel room
40,2,1,0.75,1,0,Entire home/apt
33,1,0,0,4,352,Private room
26,2,5,1.85,3,332,Private room
170,4,8,3.33,14,0,Entire home/apt
30,10,0,0,1,365,Private room
54,1,4,1.46,1,42,Private room
20,7,1,0.55,1,0,Private room
45,3,6,2.22,1,36,Entire home/apt
120,1,3,1.67,1,185,Entire home/apt
50,1,1,0.41,1,0,Private room
69,1,2,1.11,17,346,Entire home/apt
60,3,10,4.55,1,97,Entire home/apt
10,1,10,4.76,2,94,Private room
90,1,3,1.36,8,332,Entire home/apt
90,1,3,1.23,8,331,Entire home/apt
90,1,5,1.92,8,336,Entire home/apt
26,7,0,0,156,109,Private room
26,7,0,0,156,0,Private room
80,1,0,0,2,0,Entire home/apt
26,7,0,0,156,0,Private room
26,7,0,0,156,0,Private room
24,7,0,0,156,0,Private room
40,1,0,0,1,0,Private room
22,7,0,0,156,0,Private room
60,2,2,1.5,2,0,Entire home/apt
600,2,0,0,7,363,Entire home/apt
22,7,0,0,156,0,Private room
150,2,2,1.07,3,87,Entire home/apt
22,7,0,0,156,0,Private room
22,7,0,0,156,0,Private room
22,7,0,0,156,0,Private room
22,7,0,0,156,0,Private room
30,1,5,2.31,1,48,Private room
21,7,0,0,156,52,Private room
20,7,0,0,156,0,Private room
17,7,0,0,156,0,Private room
20,7,0,0,156,0,Private room
20,7,0,0,156,0,Private room
500,1,1,1,5,341,Hotel room
500,1,0,0,5,340,Hotel room
500,1,89,34.23,5,352,Hotel room
500,1,0,0,5,351,Hotel room
500,1,0,0,5,352,Hotel room
150,3,1,0.37,1,72,Entire home/apt
25,1,2,0.74,1,27,Private room
40,2,1,0.35,1,365,Private room
200,2,0,0,12,204,Entire home/apt
75,1,0,0,2,76,Entire home/apt
85,2,7,2.8,11,65,Entire home/apt
40,1,0,0,1,73,Entire home/apt
36,2,1,1,1,48,Private room
35,1,1,0.4,1,0,Private room
55,3,7,2.8,2,102,Entire home/apt
37,1,14,5.06,1,264,Private room
60,1,6,2.86,2,338,Entire home/apt
100,8,0,0,1,348,Entire home/apt
